fecha,zona_prov,letra,w_mean,Año,Valor_USD_Blue_Julio,Salario_USD
2022-04-01,CAPITAL FEDERAL,Q,162949,2022,234.0,696.3632478632478
2022-04-01,CAPITAL FEDERAL,R,128719,2022,234.0,550.0811965811965
2022-04-01,CAPITAL FEDERAL,S,132149,2022,234.0,564.7393162393163
2022-04-01,CAPITAL FEDERAL,Z,265778,2022,234.0,1135.8034188034187
2022-04-01,CATAMARCA,A,59509,2022,234.0,254.31196581196582
2022-04-01,CATAMARCA,B,244458,2022,234.0,1044.6923076923076
2022-04-01,CATAMARCA,C,123457,2022,234.0,527.5940170940171
2022-04-01,CATAMARCA,D,245393,2022,234.0,1048.6880341880342
2022-04-01,CATAMARCA,E,168177,2022,234.0,718.7051282051282
2022-04-01,CATAMARCA,F,94178,2022,234.0,402.47008547008545
2022-04-01,CATAMARCA,G,92196,2022,234.0,394.0
2022-04-01,CATAMARCA,H,114127,2022,234.0,487.72222222222223
2022-04-01,CATAMARCA,I,73336,2022,234.0,313.4017094017094
2022-04-01,CATAMARCA,J,121495,2022,234.0,519.2094017094017
2022-04-01,CATAMARCA,K,148906,2022,234.0,636.3504273504274
2022-04-01,CATAMARCA,L,62817,2022,234.0,268.44871794871796
2022-04-01,CATAMARCA,M,129472,2022,234.0,553.2991452991453
2022-04-01,CATAMARCA,N,74312,2022,234.0,317.5726495726496
2022-04-01,CATAMARCA,O,99655,2022,234.0,425.87606837606836
2022-04-01,CATAMARCA,P,105390,2022,234.0,450.38461538461536
2022-04-01,CATAMARCA,Q,84254,2022,234.0,360.05982905982904
2022-04-01,CATAMARCA,R,47661,2022,234.0,203.67948717948718
2022-04-01,CATAMARCA,S,91823,2022,234.0,392.4059829059829
2022-04-01,CHACO,A,73347,2022,234.0,313.44871794871796
2022-04-01,CHACO,B,182539,2022,234.0,780.0811965811965
2022-04-01,CHACO,C,107292,2022,234.0,458.5128205128205
2022-04-01,CHACO,D,241758,2022,234.0,1033.1538461538462
2022-04-01,CHACO,E,111369,2022,234.0,475.93589743589746
2022-04-01,CHACO,F,71026,2022,234.0,303.52991452991455
2022-04-01,CHACO,G,103315,2022,234.0,441.517094017094
2022-04-01,CHACO,H,126489,2022,234.0,540.5512820512821
2022-04-01,CHACO,I,60741,2022,234.0,259.5769230769231
2022-04-01,CHACO,J,165759,2022,234.0,708.3717948717949
2022-04-01,CHACO,K,290863,2022,234.0,1243.0042735042734
2022-04-01,CHACO,L,81444,2022,234.0,348.05128205128204
2022-04-01,CHACO,M,93572,2022,234.0,399.88034188034186
2022-04-01,CHACO,N,74703,2022,234.0,319.2435897435897
2022-04-01,CHACO,O,107361,2022,234.0,458.8076923076923
2022-04-01,CHACO,P,82094,2022,234.0,350.8290598290598
2022-04-01,CHACO,Q,100859,2022,234.0,431.0213675213675
2022-04-01,CHACO,R,93209,2022,234.0,398.3290598290598
2022-04-01,CHACO,S,91975,2022,234.0,393.05555555555554
2022-04-01,CHACO,Z,123124,2022,234.0,526.1709401709402
2022-04-01,CHUBUT,A,192048,2022,234.0,820.7179487179487
2022-04-01,CHUBUT,B,496895,2022,234.0,2123.482905982906
2022-04-01,CHUBUT,C,186041,2022,234.0,795.0470085470085
2022-04-01,CHUBUT,D,443478,2022,234.0,1895.2051282051282
2022-04-01,CHUBUT,E,174601,2022,234.0,746.1581196581196
2022-04-01,CHUBUT,F,182602,2022,234.0,780.3504273504274
2022-04-01,CHUBUT,G,137335,2022,234.0,586.9017094017094
2022-04-01,CHUBUT,H,203237,2022,234.0,868.534188034188
2022-04-01,CHUBUT,I,92500,2022,234.0,395.2991452991453
2022-04-01,CHUBUT,J,234461,2022,234.0,1001.9700854700855
2022-04-01,CHUBUT,K,267620,2022,234.0,1143.6752136752136
2022-04-01,CHUBUT,L,95726,2022,234.0,409.0854700854701
2022-04-01,CHUBUT,M,130841,2022,234.0,559.1495726495726
2022-04-01,CHUBUT,N,126340,2022,234.0,539.9145299145299
2022-04-01,CHUBUT,O,181359,2022,234.0,775.0384615384615
2022-04-01,CHUBUT,P,130081,2022,234.0,555.9017094017094
2022-04-01,CHUBUT,Q,142710,2022,234.0,609.8717948717949
2022-04-01,CHUBUT,R,135941,2022,234.0,580.9444444444445
2022-04-01,CHUBUT,S,144787,2022,234.0,618.7478632478633
2022-04-01,CHUBUT,Z,142158,2022,234.0,607.5128205128206
2022-04-01,CORDOBA,A,89010,2022,234.0,380.38461538461536
2022-04-01,CORDOBA,B,148592,2022,234.0,635.008547008547
2022-04-01,CORDOBA,C,159165,2022,234.0,680.1923076923077
2022-04-01,CORDOBA,D,258988,2022,234.0,1106.7863247863247
2022-04-01,CORDOBA,E,205170,2022,234.0,876.7948717948718
2022-04-01,CORDOBA,F,74700,2022,234.0,319.2307692307692
2022-04-01,CORDOBA,G,113510,2022,234.0,485.0854700854701
2022-04-01,CORDOBA,H,137908,2022,234.0,589.3504273504274
2022-04-01,CORDOBA,I,54231,2022,234.0,231.75641025641025
2022-04-01,CORDOBA,J,259979,2022,234.0,1111.0213675213674
2022-04-01,CORDOBA,K,248087,2022,234.0,1060.2008547008547
2022-04-01,CORDOBA,L,92896,2022,234.0,396.991452991453
2022-04-01,CORDOBA,M,107477,2022,234.0,459.3034188034188
2022-04-01,CORDOBA,N,76032,2022,234.0,324.9230769230769
2022-04-01,CORDOBA,O,139364,2022,234.0,595.5726495726495
2022-04-01,CORDOBA,P,97059,2022,234.0,414.78205128205127
2022-04-01,CORDOBA,Q,111303,2022,234.0,475.65384615384613
2022-04-01,CORDOBA,R,101485,2022,234.0,433.6965811965812
2022-04-01,CORDOBA,S,116261,2022,234.0,496.84188034188037
2022-04-01,CORDOBA,Z,245052,2022,234.0,1047.2307692307693
2022-04-01,CORRIENTES,A,80705,2022,234.0,344.8931623931624
2022-04-01,CORRIENTES,B,120764,2022,234.0,516.0854700854701
2022-04-01,CORRIENTES,C,124204,2022,234.0,530.7863247863248
2022-04-01,CORRIENTES,D,219790,2022,234.0,939.2735042735043
2022-04-01,CORRIENTES,E,137688,2022,234.0,588.4102564102565
2022-04-01,CORRIENTES,F,83233,2022,234.0,355.6965811965812
2022-04-01,CORRIENTES,G,96953,2022,234.0,414.3290598290598
2022-04-01,CORRIENTES,H,122816,2022,234.0,524.8547008547008
2022-04-01,CORRIENTES,I,65740,2022,234.0,280.94017094017096
2022-04-01,CORRIENTES,J,153220,2022,234.0,654.7863247863248
2022-04-01,CORRIENTES,K,228647,2022,234.0,977.1239316239316
2022-04-01,CORRIENTES,L,73679,2022,234.0,314.86752136752136
2022-04-01,CORRIENTES,M,95329,2022,234.0,407.3888888888889
2022-04-01,CORRIENTES,N,60283,2022,234.0,257.61965811965814
2022-04-01,CORRIENTES,O,105190,2022,234.0,449.52991452991455
2022-04-01,CORRIENTES,P,99071,2022,234.0,423.38034188034186
2022-04-01,CORRIENTES,Q,100749,2022,234.0,430.55128205128204
2022-04-01,CORRIENTES,R,105669,2022,234.0,451.5769230769231
2022-04-01,CORRIENTES,S,75676,2022,234.0,323.4017094017094
2022-04-01,CORRIENTES,Z,120080,2022,234.0,513.1623931623932
2022-04-01,ENTRE RIOS,A,85125,2022,234.0,363.78205128205127
2022-04-01,ENTRE RIOS,B,122956,2022,234.0,525.4529914529915
2022-04-01,ENTRE RIOS,C,132904,2022,234.0,567.965811965812
2022-04-01,ENTRE RIOS,D,313860,2022,234.0,1341.2820512820513
2022-04-01,ENTRE RIOS,E,126220,2022,234.0,539.4017094017094
2022-04-01,ENTRE RIOS,F,94206,2022,234.0,402.5897435897436
2022-04-01,ENTRE RIOS,G,106421,2022,234.0,454.79059829059827
2022-04-01,ENTRE RIOS,H,132781,2022,234.0,567.4401709401709
2022-04-01,ENTRE RIOS,I,58652,2022,234.0,250.64957264957266
2022-04-01,ENTRE RIOS,J,173406,2022,234.0,741.0512820512821
2022-04-01,ENTRE RIOS,K,233151,2022,234.0,996.3717948717949
2022-04-01,ENTRE RIOS,L,75866,2022,234.0,324.21367521367523
2022-04-01,ENTRE RIOS,M,91658,2022,234.0,391.7008547008547
2022-04-01,ENTRE RIOS,N,83950,2022,234.0,358.7606837606838
2022-04-01,ENTRE RIOS,O,127931,2022,234.0,546.7136752136752
2022-04-01,ENTRE RIOS,P,79087,2022,234.0,337.9786324786325
2022-04-01,ENTRE RIOS,Q,111243,2022,234.0,475.3974358974359
2022-04-01,ENTRE RIOS,R,86641,2022,234.0,370.2606837606838
2022-04-01,ENTRE RIOS,S,107134,2022,234.0,457.8376068376068
2022-04-01,ENTRE RIOS,Z,366587,2022,234.0,1566.611111111111
2022-04-01,FORMOSA,A,74439,2022,234.0,318.11538461538464
2022-04-01,FORMOSA,B,233165,2022,234.0,996.4316239316239
2022-04-01,FORMOSA,C,125377,2022,234.0,535.7991452991453
2022-04-01,FORMOSA,D,212827,2022,234.0,909.517094017094
2022-04-01,FORMOSA,E,142570,2022,234.0,609.2735042735043
2022-04-01,FORMOSA,F,75984,2022,234.0,324.71794871794873
2022-04-01,FORMOSA,G,102576,2022,234.0,438.35897435897436
2022-04-01,FORMOSA,H,128147,2022,234.0,547.6367521367522
2022-04-01,FORMOSA,I,62041,2022,234.0,265.13247863247864
2022-04-01,FORMOSA,J,118034,2022,234.0,504.4188034188034
2022-04-01,FORMOSA,K,275272,2022,234.0,1176.3760683760684
2022-04-01,FORMOSA,L,76981,2022,234.0,328.9786324786325
2022-04-01,FORMOSA,M,110664,2022,234.0,472.9230769230769
2022-04-01,FORMOSA,N,75727,2022,234.0,323.61965811965814
2022-04-01,FORMOSA,O,120396,2022,234.0,514.5128205128206
2022-04-01,FORMOSA,P,107408,2022,234.0,459.008547008547
2022-04-01,FORMOSA,Q,103630,2022,234.0,442.86324786324786
2022-04-01,FORMOSA,R,81238,2022,234.0,347.1709401709402
2022-04-01,FORMOSA,S,94740,2022,234.0,404.87179487179486
2022-04-01,JUJUY,A,66109,2022,234.0,282.517094017094
2022-04-01,JUJUY,B,312454,2022,234.0,1335.2735042735044
2022-04-01,JUJUY,C,109670,2022,234.0,468.6752136752137
2022-04-01,JUJUY,D,263241,2022,234.0,1124.9615384615386
2022-04-01,JUJUY,E,100938,2022,234.0,431.35897435897436
2022-04-01,JUJUY,F,108199,2022,234.0,462.3888888888889
2022-04-01,JUJUY,G,104033,2022,234.0,444.5854700854701
2022-04-01,JUJUY,H,124846,2022,234.0,533.5299145299145
2022-04-01,JUJUY,I,82446,2022,234.0,352.3333333333333
2022-04-01,JUJUY,J,130908,2022,234.0,559.4358974358975
2022-04-01,JUJUY,K,188759,2022,234.0,806.6623931623932
2022-04-01,JUJUY,L,91211,2022,234.0,389.79059829059827
2022-04-01,JUJUY,M,104959,2022,234.0,448.54273504273505
2022-04-01,JUJUY,N,68066,2022,234.0,290.88034188034186
2022-04-01,JUJUY,O,68559,2022,234.0,292.9871794871795
2022-04-01,JUJUY,P,92225,2022,234.0,394.12393162393164
2022-04-01,JUJUY,Q,98670,2022,234.0,421.6666666666667
2022-04-01,JUJUY,R,103130,2022,234.0,440.7264957264957
2022-04-01,JUJUY,S,84255,2022,234.0,360.06410256410254
2022-04-01,LA PAMPA,A,84106,2022,234.0,359.4273504273504
2022-04-01,LA PAMPA,B,202146,2022,234.0,863.8717948717949
2022-04-01,LA PAMPA,C,122482,2022,234.0,523.4273504273505
2022-04-01,LA PAMPA,D,190897,2022,234.0,815.7991452991453
2022-04-01,LA PAMPA,E,178799,2022,234.0,764.0982905982906
2022-04-01,LA PAMPA,F,106452,2022,234.0,454.9230769230769
2022-04-01,LA PAMPA,G,119433,2022,234.0,510.3974358974359
2022-04-01,LA PAMPA,H,143107,2022,234.0,611.5683760683761
2022-04-01,LA PAMPA,I,61229,2022,234.0,261.6623931623932
2022-04-01,LA PAMPA,J,170009,2022,234.0,726.534188034188
2022-04-01,LA PAMPA,K,318290,2022,234.0,1360.2136752136753
2022-04-01,LA PAMPA,L,72748,2022,234.0,310.8888888888889
2022-04-01,LA PAMPA,M,106635,2022,234.0,455.70512820512823
2022-04-01,LA PAMPA,N,70157,2022,234.0,299.8162393162393
2022-04-01,LA PAMPA,O,157758,2022,234.0,674.1794871794872
2022-04-01,LA PAMPA,P,129465,2022,234.0,553.2692307692307
2022-04-01,LA PAMPA,Q,102806,2022,234.0,439.34188034188037
2022-04-01,LA PAMPA,R,122213,2022,234.0,522.2777777777778
2022-04-01,LA PAMPA,S,118527,2022,234.0,506.52564102564105
2022-04-01,LA RIOJA,A,56256,2022,234.0,240.4102564102564
2022-04-01,LA RIOJA,B,88320,2022,234.0,377.43589743589746
2022-04-01,LA RIOJA,C,113699,2022,234.0,485.8931623931624
2022-04-01,LA RIOJA,D,219913,2022,234.0,939.7991452991453
2022-04-01,LA RIOJA,E,135186,2022,234.0,577.7179487179487
2022-04-01,LA RIOJA,F,87083,2022,234.0,372.14957264957263
2022-04-01,LA RIOJA,G,91884,2022,234.0,392.6666666666667
2022-04-01,LA RIOJA,H,112178,2022,234.0,479.3931623931624
2022-04-01,LA RIOJA,I,60013,2022,234.0,256.46581196581195
2022-04-01,LA RIOJA,J,157243,2022,234.0,671.9786324786324
2022-04-01,LA RIOJA,K,186775,2022,234.0,798.1837606837607
2022-04-01,LA RIOJA,L,73625,2022,234.0,314.63675213675214
2022-04-01,LA RIOJA,M,98497,2022,234.0,420.9273504273504
2022-04-01,LA RIOJA,N,68683,2022,234.0,293.517094017094
2022-04-01,LA RIOJA,O,83555,2022,234.0,357.0726495726496
2022-04-01,LA RIOJA,P,122286,2022,234.0,522.5897435897435
2022-04-01,LA RIOJA,Q,89429,2022,234.0,382.1752136752137
2022-04-01,LA RIOJA,R,97560,2022,234.0,416.9230769230769
2022-04-01,LA RIOJA,S,89650,2022,234.0,383.11965811965814
2022-04-01,MENDOZA,A,61371,2022,234.0,262.2692307692308
2022-04-01,MENDOZA,B,351201,2022,234.0,1500.8589743589744
2022-04-01,MENDOZA,C,123575,2022,234.0,528.0982905982906
2022-04-01,MENDOZA,D,308739,2022,234.0,1319.3974358974358
2022-04-01,MENDOZA,E,151034,2022,234.0,645.4444444444445
2022-04-01,MENDOZA,F,101613,2022,234.0,434.2435897435897
2022-04-01,MENDOZA,G,103895,2022,234.0,443.9957264957265
2022-04-01,MENDOZA,H,137462,2022,234.0,587.4444444444445
2022-04-01,MENDOZA,I,66201,2022,234.0,282.9102564102564
2022-04-01,MENDOZA,J,196634,2022,234.0,840.3162393162393
2022-04-01,MENDOZA,K,195258,2022,234.0,834.4358974358975
2022-04-01,MENDOZA,L,72048,2022,234.0,307.8974358974359
2022-04-01,MENDOZA,M,135976,2022,234.0,581.0940170940171
2022-04-01,MENDOZA,N,67309,2022,234.0,287.64529914529913
2022-04-01,MENDOZA,O,106906,2022,234.0,456.86324786324786
2022-04-01,MENDOZA,P,84256,2022,234.0,360.0683760683761
2022-04-01,MENDOZA,Q,104056,2022,234.0,444.6837606837607
2022-04-01,MENDOZA,R,83478,2022,234.0,356.7435897435897
2022-04-01,MENDOZA,S,97038,2022,234.0,414.6923076923077
2022-04-01,MENDOZA,Z,194406,2022,234.0,830.7948717948718
2022-04-01,MISIONES,A,48000,2022,234.0,205.12820512820514
2022-04-01,MISIONES,B,174984,2022,234.0,747.7948717948718
2022-04-01,MISIONES,C,94460,2022,234.0,403.6752136752137
2022-04-01,MISIONES,D,305753,2022,234.0,1306.6367521367522
2022-04-01,MISIONES,E,133463,2022,234.0,570.3547008547008
2022-04-01,MISIONES,F,69671,2022,234.0,297.7393162393162
2022-04-01,MISIONES,G,101035,2022,234.0,431.7735042735043
2022-04-01,MISIONES,H,131804,2022,234.0,563.2649572649573
2022-04-01,MISIONES,I,67512,2022,234.0,288.5128205128205
2022-04-01,MISIONES,J,109851,2022,234.0,469.44871794871796
2022-04-01,MISIONES,K,181078,2022,234.0,773.8376068376068
2022-04-01,MISIONES,L,70366,2022,234.0,300.70940170940173
2022-04-01,MISIONES,M,85346,2022,234.0,364.7264957264957
2022-04-01,MISIONES,N,66476,2022,234.0,284.0854700854701
2022-04-01,MISIONES,O,124892,2022,234.0,533.7264957264957
2022-04-01,MISIONES,P,96985,2022,234.0,414.46581196581195
2022-04-01,MISIONES,Q,121006,2022,234.0,517.1196581196581
2022-04-01,MISIONES,R,111250,2022,234.0,475.4273504273504
2022-04-01,MISIONES,S,92679,2022,234.0,396.06410256410254
2022-04-01,MISIONES,Z,84591,2022,234.0,361.5
2022-04-01,NEUQUEN,A,94422,2022,234.0,403.5128205128205
2022-04-01,NEUQUEN,B,466325,2022,234.0,1992.8418803418804
2022-04-01,NEUQUEN,C,209428,2022,234.0,894.991452991453
2022-04-01,NEUQUEN,D,385448,2022,234.0,1647.2136752136753
2022-04-01,NEUQUEN,E,232863,2022,234.0,995.1410256410256
2022-04-01,NEUQUEN,F,171124,2022,234.0,731.2991452991453
2022-04-01,NEUQUEN,G,136012,2022,234.0,581.2478632478633
2022-04-01,NEUQUEN,H,233584,2022,234.0,998.2222222222222
2022-04-01,NEUQUEN,I,96817,2022,234.0,413.7478632478632
2022-04-01,NEUQUEN,J,221036,2022,234.0,944.5982905982906
2022-04-01,NEUQUEN,K,256916,2022,234.0,1097.931623931624
2022-04-01,NEUQUEN,L,101183,2022,234.0,432.4059829059829
2022-04-01,NEUQUEN,M,172120,2022,234.0,735.5555555555555
2022-04-01,NEUQUEN,N,131263,2022,234.0,560.9529914529915
2022-04-01,NEUQUEN,O,190412,2022,234.0,813.7264957264957
2022-04-01,NEUQUEN,P,127092,2022,234.0,543.1282051282051
2022-04-01,NEUQUEN,Q,170284,2022,234.0,727.7094017094017
2022-04-01,NEUQUEN,R,146298,2022,234.0,625.2051282051282
2022-04-01,NEUQUEN,S,239477,2022,234.0,1023.4059829059829
2022-04-01,NEUQUEN,Z,179417,2022,234.0,766.7393162393163
2022-04-01,RIO NEGRO,A,87772,2022,234.0,375.0940170940171
2022-04-01,RIO NEGRO,B,394805,2022,234.0,1687.2008547008547
2022-04-01,RIO NEGRO,C,153871,2022,234.0,657.5683760683761
2022-04-01,RIO NEGRO,D,384650,2022,234.0,1643.8034188034187
2022-04-01,RIO NEGRO,E,159106,2022,234.0,679.9401709401709
2022-04-01,RIO NEGRO,F,114833,2022,234.0,490.7393162393162
2022-04-01,RIO NEGRO,G,122345,2022,234.0,522.8418803418804
2022-04-01,RIO NEGRO,H,194016,2022,234.0,829.1282051282051
2022-04-01,RIO NEGRO,I,86764,2022,234.0,370.78632478632477
2022-04-01,RIO NEGRO,J,207802,2022,234.0,888.042735042735
2022-04-01,RIO NEGRO,K,218137,2022,234.0,932.2094017094017
2022-04-01,RIO NEGRO,L,90824,2022,234.0,388.13675213675214
2022-04-01,RIO NEGRO,M,133140,2022,234.0,568.974358974359
2022-04-01,RIO NEGRO,N,95670,2022,234.0,408.84615384615387
2022-04-01,RIO NEGRO,O,136869,2022,234.0,584.9102564102565
2022-04-01,RIO NEGRO,P,102614,2022,234.0,438.5213675213675
2022-04-01,RIO NEGRO,Q,148874,2022,234.0,636.2136752136752
2022-04-01,RIO NEGRO,R,113460,2022,234.0,484.87179487179486
2022-04-01,RIO NEGRO,S,127105,2022,234.0,543.1837606837607
2022-04-01,RIO NEGRO,Z,147951,2022,234.0,632.2692307692307
2022-04-01,SALTA,A,66660,2022,234.0,284.87179487179486
2022-04-01,SALTA,B,277885,2022,234.0,1187.542735042735
2022-04-01,SALTA,C,133037,2022,234.0,568.534188034188
2022-04-01,SALTA,D,332879,2022,234.0,1422.559829059829
2022-04-01,SALTA,E,172426,2022,234.0,736.8632478632478
2022-04-01,SALTA,F,78279,2022,234.0,334.52564102564105
2022-04-01,SALTA,G,101819,2022,234.0,435.12393162393164
2022-04-01,SALTA,H,135646,2022,234.0,579.6837606837607
2022-04-01,SALTA,I,68402,2022,234.0,292.3162393162393
2022-04-01,SALTA,J,146104,2022,234.0,624.3760683760684
2022-04-01,SALTA,K,179667,2022,234.0,767.8076923076923
2022-04-01,SALTA,L,86655,2022,234.0,370.3205128205128
2022-04-01,SALTA,M,140913,2022,234.0,602.1923076923077
2022-04-01,SALTA,N,77502,2022,234.0,331.20512820512823
2022-04-01,SALTA,O,151245,2022,234.0,646.3461538461538
2022-04-01,SALTA,P,96394,2022,234.0,411.94017094017096
2022-04-01,SALTA,Q,105635,2022,234.0,451.4316239316239
2022-04-01,SALTA,R,94520,2022,234.0,403.9316239316239
2022-04-01,SALTA,S,99046,2022,234.0,423.2735042735043
2022-04-01,SALTA,Z,147641,2022,234.0,630.9444444444445
2022-04-01,SAN JUAN,A,62800,2022,234.0,268.37606837606836
2022-04-01,SAN JUAN,B,312388,2022,234.0,1334.991452991453
2022-04-01,SAN JUAN,C,130221,2022,234.0,556.5
2022-04-01,SAN JUAN,D,360696,2022,234.0,1541.4358974358975
2022-04-01,SAN JUAN,E,171033,2022,234.0,730.9102564102565
2022-04-01,SAN JUAN,F,92433,2022,234.0,395.0128205128205
2022-04-01,SAN JUAN,G,98584,2022,234.0,421.2991452991453
2022-04-01,SAN JUAN,H,132345,2022,234.0,565.5769230769231
2022-04-01,SAN JUAN,I,82844,2022,234.0,354.03418803418805
2022-04-01,SAN JUAN,J,133940,2022,234.0,572.3931623931624
2022-04-01,SAN JUAN,K,197458,2022,234.0,843.8376068376068
2022-04-01,SAN JUAN,L,97699,2022,234.0,417.517094017094
2022-04-01,SAN JUAN,M,104872,2022,234.0,448.1709401709402
2022-04-01,SAN JUAN,N,76654,2022,234.0,327.5811965811966
2022-04-01,SAN JUAN,O,133872,2022,234.0,572.1025641025641
2022-04-01,SAN JUAN,P,103812,2022,234.0,443.64102564102564
2022-04-01,SAN JUAN,Q,98729,2022,234.0,421.9188034188034
2022-04-01,SAN JUAN,R,91147,2022,234.0,389.517094017094
2022-04-01,SAN JUAN,S,87937,2022,234.0,375.7991452991453
2022-04-01,SAN LUIS,A,95770,2022,234.0,409.2735042735043
2022-04-01,SAN LUIS,B,161058,2022,234.0,688.2820512820513
2022-04-01,SAN LUIS,C,169695,2022,234.0,725.1923076923077
2022-04-01,SAN LUIS,D,287608,2022,234.0,1229.094017094017
2022-04-01,SAN LUIS,E,108790,2022,234.0,464.9145299145299
2022-04-01,SAN LUIS,F,81596,2022,234.0,348.7008547008547
2022-04-01,SAN LUIS,G,102124,2022,234.0,436.4273504273504
2022-04-01,SAN LUIS,H,141808,2022,234.0,606.017094017094
2022-04-01,SAN LUIS,I,58506,2022,234.0,250.02564102564102
2022-04-01,SAN LUIS,J,286085,2022,234.0,1222.58547008547
2022-04-01,SAN LUIS,K,195903,2022,234.0,837.1923076923077
2022-04-01,SAN LUIS,L,84280,2022,234.0,360.1709401709402
2022-04-01,SAN LUIS,M,85790,2022,234.0,366.62393162393164
2022-04-01,SAN LUIS,N,86681,2022,234.0,370.4316239316239
2022-04-01,SAN LUIS,O,117011,2022,234.0,500.04700854700855
2022-04-01,SAN LUIS,P,114769,2022,234.0,490.46581196581195
2022-04-01,SAN LUIS,Q,92051,2022,234.0,393.38034188034186
2022-04-01,SAN LUIS,R,104064,2022,234.0,444.71794871794873
2022-04-01,SAN LUIS,S,100509,2022,234.0,429.52564102564105
2022-04-01,SANTA CRUZ,A,328830,2022,234.0,1405.2564102564102
2022-04-01,SANTA CRUZ,B,407341,2022,234.0,1740.7735042735044
2022-04-01,SANTA CRUZ,C,173808,2022,234.0,742.7692307692307
2022-04-01,SANTA CRUZ,D,380887,2022,234.0,1627.7222222222222
2022-04-01,SANTA CRUZ,E,256674,2022,234.0,1096.8974358974358
2022-04-01,SANTA CRUZ,F,276322,2022,234.0,1180.8632478632478
2022-04-01,SANTA CRUZ,G,138820,2022,234.0,593.2478632478633
2022-04-01,SANTA CRUZ,H,243503,2022,234.0,1040.611111111111
2022-04-01,SANTA CRUZ,I,122422,2022,234.0,523.1709401709402
2022-04-01,SANTA CRUZ,J,255462,2022,234.0,1091.7179487179487
2022-04-01,SANTA CRUZ,K,269647,2022,234.0,1152.337606837607
2022-04-01,SANTA CRUZ,L,99244,2022,234.0,424.11965811965814
2022-04-01,SANTA CRUZ,M,180323,2022,234.0,770.6111111111111
2022-04-01,SANTA CRUZ,N,146768,2022,234.0,627.2136752136752
2022-04-01,SANTA CRUZ,O,240711,2022,234.0,1028.679487179487
2022-04-01,SANTA CRUZ,P,139647,2022,234.0,596.7820512820513
2022-04-01,SANTA CRUZ,Q,212659,2022,234.0,908.7991452991453
2022-04-01,SANTA CRUZ,R,138369,2022,234.0,591.3205128205128
2022-04-01,SANTA CRUZ,S,121803,2022,234.0,520.525641025641
2022-04-01,SANTA CRUZ,Z,159774,2022,234.0,682.7948717948718
2022-04-01,SANTA FE,A,93881,2022,234.0,401.2008547008547
2022-04-01,SANTA FE,B,309373,2022,234.0,1322.1068376068376
2022-04-01,SANTA FE,C,160782,2022,234.0,687.1025641025641
2022-04-01,SANTA FE,D,308044,2022,234.0,1316.4273504273503
2022-04-01,SANTA FE,E,220012,2022,234.0,940.2222222222222
2022-04-01,SANTA FE,F,77508,2022,234.0,331.2307692307692
2022-04-01,SANTA FE,G,117809,2022,234.0,503.45726495726495
2022-04-01,SANTA FE,H,146047,2022,234.0,624.1324786324786
2022-04-01,SANTA FE,I,55430,2022,234.0,236.8803418803419
2022-04-01,SANTA FE,J,207939,2022,234.0,888.6282051282051
2022-04-01,SANTA FE,K,246055,2022,234.0,1051.517094017094
2022-04-01,SANTA FE,L,98031,2022,234.0,418.93589743589746
2022-04-01,SANTA FE,M,117139,2022,234.0,500.5940170940171
2022-04-01,SANTA FE,N,92715,2022,234.0,396.21794871794873
2022-04-01,SANTA FE,O,154961,2022,234.0,662.2264957264957
2022-04-01,SANTA FE,P,88527,2022,234.0,378.3205128205128
2022-04-01,SANTA FE,Q,128977,2022,234.0,551.1837606837607
2022-04-01,SANTA FE,R,113781,2022,234.0,486.2435897435897
2022-04-01,SANTA FE,S,121060,2022,234.0,517.3504273504274
2022-04-01,SANTA FE,Z,217412,2022,234.0,929.1111111111111
2022-04-01,SANTIAGO DEL ESTERO,A,76320,2022,234.0,326.15384615384613
2022-04-01,SANTIAGO DEL ESTERO,B,120883,2022,234.0,516.5940170940171
2022-04-01,SANTIAGO DEL ESTERO,C,89873,2022,234.0,384.0726495726496
2022-04-01,SANTIAGO DEL ESTERO,D,200051,2022,234.0,854.9188034188035
2022-04-01,SANTIAGO DEL ESTERO,E,119844,2022,234.0,512.1538461538462
2022-04-01,SANTIAGO DEL ESTERO,F,79075,2022,234.0,337.9273504273504
2022-04-01,SANTIAGO DEL ESTERO,G,90503,2022,234.0,386.7649572649573
2022-04-01,SANTIAGO DEL ESTERO,H,112725,2022,234.0,481.7307692307692
2022-04-01,SANTIAGO DEL ESTERO,I,53807,2022,234.0,229.94444444444446
2022-04-01,SANTIAGO DEL ESTERO,J,136282,2022,234.0,582.4017094017094
2022-04-01,SANTIAGO DEL ESTERO,K,170587,2022,234.0,729.0042735042736
2022-04-01,SANTIAGO DEL ESTERO,L,86288,2022,234.0,368.7521367521368
2022-04-01,SANTIAGO DEL ESTERO,M,73265,2022,234.0,313.0982905982906
2022-04-01,SANTIAGO DEL ESTERO,N,57030,2022,234.0,243.71794871794873
2022-04-01,SANTIAGO DEL ESTERO,O,80677,2022,234.0,344.7735042735043
2022-04-01,SANTIAGO DEL ESTERO,P,83889,2022,234.0,358.5
2022-04-01,SANTIAGO DEL ESTERO,Q,79981,2022,234.0,341.7991452991453
2022-04-01,SANTIAGO DEL ESTERO,R,89348,2022,234.0,381.8290598290598
2022-04-01,SANTIAGO DEL ESTERO,S,93601,2022,234.0,400.0042735042735
2022-04-01,TIERRA DEL FUEGO,A,222159,2022,234.0,949.3974358974359
2022-04-01,TIERRA DEL FUEGO,B,590632,2022,234.0,2524.068376068376
