fecha,zona_prov,letra,w_mean
2013-09-01,TIERRA DEL FUEGO,J,14637
2013-09-01,TIERRA DEL FUEGO,K,18703
2013-09-01,TIERRA DEL FUEGO,L,9369
2013-09-01,TIERRA DEL FUEGO,M,8236
2013-09-01,TIERRA DEL FUEGO,N,9945
2013-09-01,TIERRA DEL FUEGO,O,16622
2013-09-01,TIERRA DEL FUEGO,P,8301
2013-09-01,TIERRA DEL FUEGO,Q,11334
2013-09-01,TIERRA DEL FUEGO,R,12235
2013-09-01,TIERRA DEL FUEGO,S,9731
2013-09-01,TIERRA DEL FUEGO,Z,8559
2013-09-01,TUCUMAN,A,2888
2013-09-01,TUCUMAN,B,11200
2013-09-01,TUCUMAN,C,8861
2013-09-01,TUCUMAN,D,17838
2013-09-01,TUCUMAN,E,8868
2013-09-01,TUCUMAN,F,3975
2013-09-01,TUCUMAN,G,6205
2013-09-01,TUCUMAN,H,8635
2013-09-01,TUCUMAN,I,3860
2013-09-01,TUCUMAN,J,10471
2013-09-01,TUCUMAN,K,10814
2013-09-01,TUCUMAN,L,6150
2013-09-01,TUCUMAN,M,5626
2013-09-01,TUCUMAN,N,4610
2013-09-01,TUCUMAN,O,6584
2013-09-01,TUCUMAN,P,7976
2013-09-01,TUCUMAN,Q,6600
2013-09-01,TUCUMAN,R,5757
2013-09-01,TUCUMAN,S,6352
2013-10-01,BUENOS AIRES,A,5862
2013-10-01,BUENOS AIRES,B,17736
2013-10-01,BUENOS AIRES,C,11317
2013-10-01,BUENOS AIRES,D,19506
2013-10-01,BUENOS AIRES,E,12787
2013-10-01,BUENOS AIRES,F,6733
2013-10-01,BUENOS AIRES,G,7790
2013-10-01,BUENOS AIRES,H,10913
2013-10-01,BUENOS AIRES,I,4971
2013-10-01,BUENOS AIRES,J,11978
2013-10-01,BUENOS AIRES,K,17303
2013-10-01,BUENOS AIRES,L,6384
2013-10-01,BUENOS AIRES,M,7323
2013-10-01,BUENOS AIRES,N,6503
2013-10-01,BUENOS AIRES,O,9107
2013-10-01,BUENOS AIRES,P,5331
2013-10-01,BUENOS AIRES,Q,8219
2013-10-01,BUENOS AIRES,R,6531
2013-10-01,BUENOS AIRES,S,6873
2013-10-01,BUENOS AIRES,Z,10295
2013-10-01,CAPITAL FEDERAL,A,10226
2013-10-01,CAPITAL FEDERAL,B,37122
2013-10-01,CAPITAL FEDERAL,C,11060
2013-10-01,CAPITAL FEDERAL,D,23519
2013-10-01,CAPITAL FEDERAL,E,16624
2013-10-01,CAPITAL FEDERAL,F,7210
2013-10-01,CAPITAL FEDERAL,G,9133
2013-10-01,CAPITAL FEDERAL,H,12709
2013-10-01,CAPITAL FEDERAL,I,5783
2013-10-01,CAPITAL FEDERAL,J,13865
2013-10-01,CAPITAL FEDERAL,K,16881
2013-10-01,CAPITAL FEDERAL,L,7625
2013-10-01,CAPITAL FEDERAL,M,10580
2013-10-01,CAPITAL FEDERAL,N,6985
2013-10-01,CAPITAL FEDERAL,O,12863
2013-10-01,CAPITAL FEDERAL,P,6627
2013-10-01,CAPITAL FEDERAL,Q,11250
2013-10-01,CAPITAL FEDERAL,R,9108
2013-10-01,CAPITAL FEDERAL,S,8558
2013-10-01,CAPITAL FEDERAL,Z,12703
2013-10-01,CATAMARCA,A,4709
2013-10-01,CATAMARCA,B,20985
2013-10-01,CATAMARCA,C,9696
2013-10-01,CATAMARCA,D,20290
2013-10-01,CATAMARCA,E,8622
2013-10-01,CATAMARCA,F,6302
2013-10-01,CATAMARCA,G,5863
2013-10-01,CATAMARCA,H,8926
2013-10-01,CATAMARCA,I,5341
2013-10-01,CATAMARCA,J,8379
2013-10-01,CATAMARCA,K,9930
2013-10-01,CATAMARCA,L,4945
2013-10-01,CATAMARCA,M,6291
2013-10-01,CATAMARCA,N,4807
2013-10-01,CATAMARCA,O,7132
2013-10-01,CATAMARCA,P,7230
2013-10-01,CATAMARCA,Q,5293
2013-10-01,CATAMARCA,R,3335
2013-10-01,CATAMARCA,S,5778
2013-10-01,CHACO,A,4526
2013-10-01,CHACO,B,10507
2013-10-01,CHACO,C,7141
2013-10-01,CHACO,D,16218
2013-10-01,CHACO,E,10235
2013-10-01,CHACO,F,5265
2013-10-01,CHACO,G,6693
2013-10-01,CHACO,H,9345
2013-10-01,CHACO,I,5107
2013-10-01,CHACO,J,11037
2013-10-01,CHACO,K,16780
2013-10-01,CHACO,L,6304
2013-10-01,CHACO,M,6802
2013-10-01,CHACO,N,5738
2013-10-01,CHACO,O,9253
2013-10-01,CHACO,P,6637
2013-10-01,CHACO,Q,6669
2013-10-01,CHACO,R,6548
2013-10-01,CHACO,S,6461
2013-10-01,CHACO,Z,4530
2013-10-01,CHUBUT,A,11415
2013-10-01,CHUBUT,B,30119
2013-10-01,CHUBUT,C,14850
2013-10-01,CHUBUT,D,23239
2013-10-01,CHUBUT,E,10652
2013-10-01,CHUBUT,F,11762
2013-10-01,CHUBUT,G,9316
2013-10-01,CHUBUT,H,12939
2013-10-01,CHUBUT,I,6997
2013-10-01,CHUBUT,J,12799
2013-10-01,CHUBUT,K,18351
2013-10-01,CHUBUT,L,7701
2013-10-01,CHUBUT,M,9563
2013-10-01,CHUBUT,N,10024
2013-10-01,CHUBUT,O,11162
2013-10-01,CHUBUT,P,9930
2013-10-01,CHUBUT,Q,9040
2013-10-01,CHUBUT,R,10039
2013-10-01,CHUBUT,S,7943
2013-10-01,CHUBUT,Z,5025
2013-10-01,CORDOBA,A,5210
2013-10-01,CORDOBA,B,9533
2013-10-01,CORDOBA,C,10307
2013-10-01,CORDOBA,D,17328
2013-10-01,CORDOBA,E,12673
2013-10-01,CORDOBA,F,5433
2013-10-01,CORDOBA,G,7023
2013-10-01,CORDOBA,H,9278
2013-10-01,CORDOBA,I,4338
2013-10-01,CORDOBA,J,10987
2013-10-01,CORDOBA,K,13987
2013-10-01,CORDOBA,L,5975
2013-10-01,CORDOBA,M,6551
2013-10-01,CORDOBA,N,5843
2013-10-01,CORDOBA,O,9932
2013-10-01,CORDOBA,P,6891
2013-10-01,CORDOBA,Q,7026
2013-10-01,CORDOBA,R,8102
2013-10-01,CORDOBA,S,7340
2013-10-01,CORDOBA,Z,7801
2013-10-01,CORRIENTES,A,4611
2013-10-01,CORRIENTES,B,8262
2013-10-01,CORRIENTES,C,8057
2013-10-01,CORRIENTES,D,20133
2013-10-01,CORRIENTES,E,8108
2013-10-01,CORRIENTES,F,6014
2013-10-01,CORRIENTES,G,6211
2013-10-01,CORRIENTES,H,8300
2013-10-01,CORRIENTES,I,4997
2013-10-01,CORRIENTES,J,8959
2013-10-01,CORRIENTES,K,14345
2013-10-01,CORRIENTES,L,5496
2013-10-01,CORRIENTES,M,6604
2013-10-01,CORRIENTES,N,4793
2013-10-01,CORRIENTES,O,7903
2013-10-01,CORRIENTES,P,7477
2013-10-01,CORRIENTES,Q,6991
2013-10-01,CORRIENTES,R,8069
2013-10-01,CORRIENTES,S,6113
2013-10-01,CORRIENTES,Z,9811
2013-10-01,ENTRE RIOS,A,4091
2013-10-01,ENTRE RIOS,B,8071
2013-10-01,ENTRE RIOS,C,8346
2013-10-01,ENTRE RIOS,D,17864
2013-10-01,ENTRE RIOS,E,6070
2013-10-01,ENTRE RIOS,F,6098
2013-10-01,ENTRE RIOS,G,6624
2013-10-01,ENTRE RIOS,H,8444
2013-10-01,ENTRE RIOS,I,4564
2013-10-01,ENTRE RIOS,J,9705
2013-10-01,ENTRE RIOS,K,14167
2013-10-01,ENTRE RIOS,L,5835
2013-10-01,ENTRE RIOS,M,6199
2013-10-01,ENTRE RIOS,N,4393
2013-10-01,ENTRE RIOS,O,7595
2013-10-01,ENTRE RIOS,P,5192
2013-10-01,ENTRE RIOS,Q,7104
2013-10-01,ENTRE RIOS,R,6512
2013-10-01,ENTRE RIOS,S,6707
2013-10-01,ENTRE RIOS,Z,15215
2013-10-01,FORMOSA,A,4652
2013-10-01,FORMOSA,B,13340
2013-10-01,FORMOSA,C,8455
2013-10-01,FORMOSA,D,12272
2013-10-01,FORMOSA,E,8830
2013-10-01,FORMOSA,F,5419
2013-10-01,FORMOSA,G,6531
2013-10-01,FORMOSA,H,9218
2013-10-01,FORMOSA,I,6017
2013-10-01,FORMOSA,J,9787
2013-10-01,FORMOSA,K,13781
2013-10-01,FORMOSA,L,6565
2013-10-01,FORMOSA,M,8109
2013-10-01,FORMOSA,N,4825
2013-10-01,FORMOSA,O,7783
2013-10-01,FORMOSA,P,7587
2013-10-01,FORMOSA,Q,5818
2013-10-01,FORMOSA,R,5796
2013-10-01,FORMOSA,S,5827
2013-10-01,JUJUY,A,3694
2013-10-01,JUJUY,B,12073
2013-10-01,JUJUY,C,10201
2013-10-01,JUJUY,D,12804
2013-10-01,JUJUY,E,8919
2013-10-01,JUJUY,F,5871
2013-10-01,JUJUY,G,6616
2013-10-01,JUJUY,H,9941
2013-10-01,JUJUY,I,5106
2013-10-01,JUJUY,J,8391
2013-10-01,JUJUY,K,11756
2013-10-01,JUJUY,L,5668
2013-10-01,JUJUY,M,7044
2013-10-01,JUJUY,N,4963
2013-10-01,JUJUY,O,6169
2013-10-01,JUJUY,P,7007
2013-10-01,JUJUY,Q,6417
2013-10-01,JUJUY,R,6628
2013-10-01,JUJUY,S,6112
2013-10-01,JUJUY,Z,1160
2013-10-01,LA PAMPA,A,5010
2013-10-01,LA PAMPA,B,13580
2013-10-01,LA PAMPA,C,8044
2013-10-01,LA PAMPA,D,13395
2013-10-01,LA PAMPA,E,12710
2013-10-01,LA PAMPA,F,7223
2013-10-01,LA PAMPA,G,7194
2013-10-01,LA PAMPA,H,10120
2013-10-01,LA PAMPA,I,4709
2013-10-01,LA PAMPA,J,11250
2013-10-01,LA PAMPA,K,17815
2013-10-01,LA PAMPA,L,5127
2013-10-01,LA PAMPA,M,6654
2013-10-01,LA PAMPA,N,4783
2013-10-01,LA PAMPA,O,10690
2013-10-01,LA PAMPA,P,8861
2013-10-01,LA PAMPA,Q,6257
2013-10-01,LA PAMPA,R,9586
2013-10-01,LA PAMPA,S,7046
2013-10-01,LA RIOJA,A,4721
2013-10-01,LA RIOJA,B,6465
2013-10-01,LA RIOJA,C,9027
2013-10-01,LA RIOJA,D,18300
2013-10-01,LA RIOJA,E,7310
2013-10-01,LA RIOJA,F,5851
2013-10-01,LA RIOJA,G,6061
2013-10-01,LA RIOJA,H,8530
2013-10-01,LA RIOJA,I,4996
2013-10-01,LA RIOJA,J,9845
2013-10-01,LA RIOJA,K,11810
2013-10-01,LA RIOJA,L,4345
2013-10-01,LA RIOJA,M,7065
2013-10-01,LA RIOJA,N,4375
2013-10-01,LA RIOJA,O,5460
2013-10-01,LA RIOJA,P,7204
2013-10-01,LA RIOJA,Q,6058
2013-10-01,LA RIOJA,R,9173
2013-10-01,LA RIOJA,S,5572
2013-10-01,MENDOZA,A,3725
2013-10-01,MENDOZA,B,24519
2013-10-01,MENDOZA,C,8120
2013-10-01,MENDOZA,D,17426
2013-10-01,MENDOZA,E,10555
2013-10-01,MENDOZA,F,6426
2013-10-01,MENDOZA,G,6867
2013-10-01,MENDOZA,H,9545
2013-10-01,MENDOZA,I,5002
2013-10-01,MENDOZA,J,10600
2013-10-01,MENDOZA,K,12252
2013-10-01,MENDOZA,L,5762
2013-10-01,MENDOZA,M,8081
2013-10-01,MENDOZA,N,5017
2013-10-01,MENDOZA,O,8460
2013-10-01,MENDOZA,P,5883
2013-10-01,MENDOZA,Q,6921
2013-10-01,MENDOZA,R,6154
2013-10-01,MENDOZA,S,6280
2013-10-01,MENDOZA,Z,8333
2013-10-01,MISIONES,A,3553
2013-10-01,MISIONES,B,7315
2013-10-01,MISIONES,C,6345
2013-10-01,MISIONES,D,17148
2013-10-01,MISIONES,E,9205
2013-10-01,MISIONES,F,5511
2013-10-01,MISIONES,G,6469
2013-10-01,MISIONES,H,9559
2013-10-01,MISIONES,I,5841
2013-10-01,MISIONES,J,7956
2013-10-01,MISIONES,K,11672
2013-10-01,MISIONES,L,6344
2013-10-01,MISIONES,M,5707
2013-10-01,MISIONES,N,4752
2013-10-01,MISIONES,O,8076
2013-10-01,MISIONES,P,6489
2013-10-01,MISIONES,Q,6310
2013-10-01,MISIONES,R,7423
2013-10-01,MISIONES,S,6295
2013-10-01,MISIONES,Z,8235
2013-10-01,NEUQUEN,A,5614
2013-10-01,NEUQUEN,B,31208
2013-10-01,NEUQUEN,C,12504
2013-10-01,NEUQUEN,D,19607
2013-10-01,NEUQUEN,E,12191
2013-10-01,NEUQUEN,F,11347
2013-10-01,NEUQUEN,G,8425
2013-10-01,NEUQUEN,H,14753
2013-10-01,NEUQUEN,I,6770
2013-10-01,NEUQUEN,J,12979
2013-10-01,NEUQUEN,K,16974
2013-10-01,NEUQUEN,L,9608
2013-10-01,NEUQUEN,M,14654
2013-10-01,NEUQUEN,N,8077
2013-10-01,NEUQUEN,O,9437
2013-10-01,NEUQUEN,P,8714
2013-10-01,NEUQUEN,Q,9567
2013-10-01,NEUQUEN,R,9263
2013-10-01,NEUQUEN,S,11455
2013-10-01,NEUQUEN,Z,4481
2013-10-01,RIO NEGRO,A,4941
2013-10-01,RIO NEGRO,B,24346
2013-10-01,RIO NEGRO,C,9538
2013-10-01,RIO NEGRO,D,18691
2013-10-01,RIO NEGRO,E,11184
2013-10-01,RIO NEGRO,F,8256
2013-10-01,RIO NEGRO,G,7899
2013-10-01,RIO NEGRO,H,12367
2013-10-01,RIO NEGRO,I,6846
2013-10-01,RIO NEGRO,J,11980
2013-10-01,RIO NEGRO,K,14196
2013-10-01,RIO NEGRO,L,7991
2013-10-01,RIO NEGRO,M,9687
2013-10-01,RIO NEGRO,N,5914
2013-10-01,RIO NEGRO,O,8414
2013-10-01,RIO NEGRO,P,6325
2013-10-01,RIO NEGRO,Q,9043
2013-10-01,RIO NEGRO,R,8505
2013-10-01,RIO NEGRO,S,7842
2013-10-01,RIO NEGRO,Z,5974
2013-10-01,SALTA,A,3941
2013-10-01,SALTA,B,17082
2013-10-01,SALTA,C,9125
2013-10-01,SALTA,D,15730
2013-10-01,SALTA,E,10601
2013-10-01,SALTA,F,5352
2013-10-01,SALTA,G,6515
2013-10-01,SALTA,H,9632
2013-10-01,SALTA,I,4925
2013-10-01,SALTA,J,9565
2013-10-01,SALTA,K,11436
2013-10-01,SALTA,L,5211
2013-10-01,SALTA,M,5745
2013-10-01,SALTA,N,5437
2013-10-01,SALTA,O,7822
2013-10-01,SALTA,P,5750
2013-10-01,SALTA,Q,6528
2013-10-01,SALTA,R,5436
2013-10-01,SALTA,S,4886
2013-10-01,SALTA,Z,6361
2013-10-01,SAN JUAN,A,4295
2013-10-01,SAN JUAN,B,17288
2013-10-01,SAN JUAN,C,8355
2013-10-01,SAN JUAN,D,13989
2013-10-01,SAN JUAN,E,12925
2013-10-01,SAN JUAN,F,9978
2013-10-01,SAN JUAN,G,6674
2013-10-01,SAN JUAN,H,9901
2013-10-01,SAN JUAN,I,8679
2013-10-01,SAN JUAN,J,8454
2013-10-01,SAN JUAN,K,11981
2013-10-01,SAN JUAN,L,5262
2013-10-01,SAN JUAN,M,6601
2013-10-01,SAN JUAN,N,4799
2013-10-01,SAN JUAN,O,7635
2013-10-01,SAN JUAN,P,7844
2013-10-01,SAN JUAN,Q,6566
2013-10-01,SAN JUAN,R,7240
2013-10-01,SAN JUAN,S,5490
2013-10-01,SAN JUAN,Z,4608
2013-10-01,SAN LUIS,A,6382
2013-10-01,SAN LUIS,B,9731
2013-10-01,SAN LUIS,C,11521
2013-10-01,SAN LUIS,D,15527
2013-10-01,SAN LUIS,E,6779
2013-10-01,SAN LUIS,F,5699
2013-10-01,SAN LUIS,G,6409
2013-10-01,SAN LUIS,H,8073
2013-10-01,SAN LUIS,I,4564
2013-10-01,SAN LUIS,J,9251
2013-10-01,SAN LUIS,K,11821
2013-10-01,SAN LUIS,L,7945
2013-10-01,SAN LUIS,M,6273
2013-10-01,SAN LUIS,N,6327
2013-10-01,SAN LUIS,O,7433
2013-10-01,SAN LUIS,P,7064
2013-10-01,SAN LUIS,Q,6310
2013-10-01,SAN LUIS,R,7152
2013-10-01,SAN LUIS,S,6259
2013-10-01,SANTA CRUZ,A,22564
2013-10-01,SANTA CRUZ,B,27245
2013-10-01,SANTA CRUZ,C,15506
2013-10-01,SANTA CRUZ,D,25850
2013-10-01,SANTA CRUZ,E,16700
2013-10-01,SANTA CRUZ,F,16932
2013-10-01,SANTA CRUZ,G,9569
2013-10-01,SANTA CRUZ,H,17097
2013-10-01,SANTA CRUZ,I,8638
2013-10-01,SANTA CRUZ,J,13189
2013-10-01,SANTA CRUZ,K,17254
2013-10-01,SANTA CRUZ,L,13187
2013-10-01,SANTA CRUZ,M,12311
2013-10-01,SANTA CRUZ,N,9210
2013-10-01,SANTA CRUZ,O,17062
2013-10-01,SANTA CRUZ,P,9786
2013-10-01,SANTA CRUZ,Q,10195
2013-10-01,SANTA CRUZ,R,11032
2013-10-01,SANTA CRUZ,S,8952
2013-10-01,SANTA CRUZ,Z,8749
2013-10-01,SANTA FE,A,5395
2013-10-01,SANTA FE,B,16061
2013-10-01,SANTA FE,C,9992
2013-10-01,SANTA FE,D,16829
2013-10-01,SANTA FE,E,14041
2013-10-01,SANTA FE,F,5763
2013-10-01,SANTA FE,G,7241
2013-10-01,SANTA FE,H,9390
2013-10-01,SANTA FE,I,4302
2013-10-01,SANTA FE,J,10742
2013-10-01,SANTA FE,K,15581
2013-10-01,SANTA FE,L,5937
2013-10-01,SANTA FE,M,6522
2013-10-01,SANTA FE,N,5884
2013-10-01,SANTA FE,O,9828
2013-10-01,SANTA FE,P,6307
2013-10-01,SANTA FE,Q,7773
2013-10-01,SANTA FE,R,7896
2013-10-01,SANTA FE,S,7501
2013-10-01,SANTA FE,Z,8369
2013-10-01,SANTIAGO DEL ESTERO,A,4775
2013-10-01,SANTIAGO DEL ESTERO,B,6983
2013-10-01,SANTIAGO DEL ESTERO,C,6793
2013-10-01,SANTIAGO DEL ESTERO,D,13400
2013-10-01,SANTIAGO DEL ESTERO,E,7505
2013-10-01,SANTIAGO DEL ESTERO,F,6499
2013-10-01,SANTIAGO DEL ESTERO,G,6246
2013-10-01,SANTIAGO DEL ESTERO,H,7839
2013-10-01,SANTIAGO DEL ESTERO,I,4629
2013-10-01,SANTIAGO DEL ESTERO,J,9548
2013-10-01,SANTIAGO DEL ESTERO,K,11414
2013-10-01,SANTIAGO DEL ESTERO,L,6569
2013-10-01,SANTIAGO DEL ESTERO,M,5458
2013-10-01,SANTIAGO DEL ESTERO,N,4743
2013-10-01,SANTIAGO DEL ESTERO,O,5318
2013-10-01,SANTIAGO DEL ESTERO,P,5451
2013-10-01,SANTIAGO DEL ESTERO,Q,5307
2013-10-01,SANTIAGO DEL ESTERO,R,6762
2013-10-01,SANTIAGO DEL ESTERO,S,5476
2013-10-01,TIERRA DEL FUEGO,A,16595
2013-10-01,TIERRA DEL FUEGO,B,30712
2013-10-01,TIERRA DEL FUEGO,C,20572
2013-10-01,TIERRA DEL FUEGO,D,29008
2013-10-01,TIERRA DEL FUEGO,E,16096
2013-10-01,TIERRA DEL FUEGO,F,10839
2013-10-01,TIERRA DEL FUEGO,G,12300
2013-10-01,TIERRA DEL FUEGO,H,12394
2013-10-01,TIERRA DEL FUEGO,I,9434
2013-10-01,TIERRA DEL FUEGO,J,14169
2013-10-01,TIERRA DEL FUEGO,K,19181
2013-10-01,TIERRA DEL FUEGO,L,9258
2013-10-01,TIERRA DEL FUEGO,M,9472
2013-10-01,TIERRA DEL FUEGO,N,9987
2013-10-01,TIERRA DEL FUEGO,O,17018
2013-10-01,TIERRA DEL FUEGO,P,9228
2013-10-01,TIERRA DEL FUEGO,Q,11387
2013-10-01,TIERRA DEL FUEGO,R,10538
2013-10-01,TIERRA DEL FUEGO,S,9611
2013-10-01,TIERRA DEL FUEGO,Z,8751
2013-10-01,TUCUMAN,A,3058
2013-10-01,TUCUMAN,B,12030
2013-10-01,TUCUMAN,C,9193
2013-10-01,TUCUMAN,D,14737
2013-10-01,TUCUMAN,E,9217
2013-10-01,TUCUMAN,F,4006
2013-10-01,TUCUMAN,G,6379
2013-10-01,TUCUMAN,H,8801
2013-10-01,TUCUMAN,I,4087
2013-10-01,TUCUMAN,J,10566
2013-10-01,TUCUMAN,K,10829
2013-10-01,TUCUMAN,L,6297
2013-10-01,TUCUMAN,M,5632
2013-10-01,TUCUMAN,N,5294
2013-10-01,TUCUMAN,O,6708
2013-10-01,TUCUMAN,P,8070
2013-10-01,TUCUMAN,Q,6680
2013-10-01,TUCUMAN,R,6036
2013-10-01,TUCUMAN,S,6372
2013-11-01,BUENOS AIRES,A,6264
2013-11-01,BUENOS AIRES,B,18365
2013-11-01,BUENOS AIRES,C,11028
2013-11-01,BUENOS AIRES,D,18800
2013-11-01,BUENOS AIRES,E,13217
2013-11-01,BUENOS AIRES,F,6418
2013-11-01,BUENOS AIRES,G,8155
2013-11-01,BUENOS AIRES,H,11334
2013-11-01,BUENOS AIRES,I,5019
2013-11-01,BUENOS AIRES,J,12457
2013-11-01,BUENOS AIRES,K,18990
2013-11-01,BUENOS AIRES,L,6587
2013-11-01,BUENOS AIRES,M,7221
2013-11-01,BUENOS AIRES,N,6160
2013-11-01,BUENOS AIRES,O,9124
2013-11-01,BUENOS AIRES,P,5410
2013-11-01,BUENOS AIRES,Q,8305
2013-11-01,BUENOS AIRES,R,6602
2013-11-01,BUENOS AIRES,S,6980
2013-11-01,BUENOS AIRES,Z,6802
2013-11-01,CAPITAL FEDERAL,A,10570
2013-11-01,CAPITAL FEDERAL,B,35916
2013-11-01,CAPITAL FEDERAL,C,11182
2013-11-01,CAPITAL FEDERAL,D,22648
2013-11-01,CAPITAL FEDERAL,E,17260
2013-11-01,CAPITAL FEDERAL,F,6933
2013-11-01,CAPITAL FEDERAL,G,9488
2013-11-01,CAPITAL FEDERAL,H,13026
2013-11-01,CAPITAL FEDERAL,I,5798
2013-11-01,CAPITAL FEDERAL,J,14179
2013-11-01,CAPITAL FEDERAL,K,17271
2013-11-01,CAPITAL FEDERAL,L,7900
2013-11-01,CAPITAL FEDERAL,M,10960
2013-11-01,CAPITAL FEDERAL,N,6986
2013-11-01,CAPITAL FEDERAL,O,12781
2013-11-01,CAPITAL FEDERAL,P,6639
2013-11-01,CAPITAL FEDERAL,Q,11475
2013-11-01,CAPITAL FEDERAL,R,9307
2013-11-01,CAPITAL FEDERAL,S,8692
2013-11-01,CAPITAL FEDERAL,Z,12927
2013-11-01,CATAMARCA,A,5556
2013-11-01,CATAMARCA,B,22194
2013-11-01,CATAMARCA,C,8745
2013-11-01,CATAMARCA,D,19868
2013-11-01,CATAMARCA,E,9488
2013-11-01,CATAMARCA,F,5744
2013-11-01,CATAMARCA,G,6291
2013-11-01,CATAMARCA,H,9084
2013-11-01,CATAMARCA,I,5433
2013-11-01,CATAMARCA,J,8473
2013-11-01,CATAMARCA,K,10713
2013-11-01,CATAMARCA,L,5269
2013-11-01,CATAMARCA,M,6294
2013-11-01,CATAMARCA,N,5572
2013-11-01,CATAMARCA,O,7121
2013-11-01,CATAMARCA,P,7293
2013-11-01,CATAMARCA,Q,5464
2013-11-01,CATAMARCA,R,3308
2013-11-01,CATAMARCA,S,6043
2013-11-01,CHACO,A,4757
2013-11-01,CHACO,B,12879
2013-11-01,CHACO,C,7190
2013-11-01,CHACO,D,16613
2013-11-01,CHACO,E,10315
2013-11-01,CHACO,F,5275
2013-11-01,CHACO,G,6976
2013-11-01,CHACO,H,9845
2013-11-01,CHACO,I,5174
2013-11-01,CHACO,J,11823
2013-11-01,CHACO,K,18463
2013-11-01,CHACO,L,6744
2013-11-01,CHACO,M,6918
2013-11-01,CHACO,N,5478
2013-11-01,CHACO,O,8845
2013-11-01,CHACO,P,6645
2013-11-01,CHACO,Q,6813
2013-11-01,CHACO,R,5974
2013-11-01,CHACO,S,6638
2013-11-01,CHACO,Z,5394
2013-11-01,CHUBUT,A,10805
2013-11-01,CHUBUT,B,31049
2013-11-01,CHUBUT,C,14337
2013-11-01,CHUBUT,D,22178
2013-11-01,CHUBUT,E,10778
2013-11-01,CHUBUT,F,11871
2013-11-01,CHUBUT,G,9564
2013-11-01,CHUBUT,H,13012
2013-11-01,CHUBUT,I,7144
2013-11-01,CHUBUT,J,12656
2013-11-01,CHUBUT,K,19087
2013-11-01,CHUBUT,L,8988
2013-11-01,CHUBUT,M,9043
2013-11-01,CHUBUT,N,10668
2013-11-01,CHUBUT,O,11591
2013-11-01,CHUBUT,P,10150
2013-11-01,CHUBUT,Q,9346
2013-11-01,CHUBUT,R,9816
2013-11-01,CHUBUT,S,7667
2013-11-01,CHUBUT,Z,5440
2013-11-01,CORDOBA,A,5669
2013-11-01,CORDOBA,B,8978
2013-11-01,CORDOBA,C,10565
2013-11-01,CORDOBA,D,18656
2013-11-01,CORDOBA,E,13069
2013-11-01,CORDOBA,F,5492
2013-11-01,CORDOBA,G,7377
2013-11-01,CORDOBA,H,9475
2013-11-01,CORDOBA,I,4437
2013-11-01,CORDOBA,J,11618
2013-11-01,CORDOBA,K,15897
2013-11-01,CORDOBA,L,6295
2013-11-01,CORDOBA,M,6712
2013-11-01,CORDOBA,N,5885
2013-11-01,CORDOBA,O,10137
2013-11-01,CORDOBA,P,6996
2013-11-01,CORDOBA,Q,7156
2013-11-01,CORDOBA,R,7532
2013-11-01,CORDOBA,S,7432
2013-11-01,CORDOBA,Z,7363
2013-11-01,CORRIENTES,A,4974
2013-11-01,CORRIENTES,B,7808
2013-11-01,CORRIENTES,C,8041
2013-11-01,CORRIENTES,D,18191
2013-11-01,CORRIENTES,E,8233
2013-11-01,CORRIENTES,F,5758
2013-11-01,CORRIENTES,G,6516
2013-11-01,CORRIENTES,H,9514
2013-11-01,CORRIENTES,I,5251
2013-11-01,CORRIENTES,J,9569
2013-11-01,CORRIENTES,K,15229
2013-11-01,CORRIENTES,L,5782
2013-11-01,CORRIENTES,M,6921
2013-11-01,CORRIENTES,N,4890
2013-11-01,CORRIENTES,O,8275
2013-11-01,CORRIENTES,P,7587
2013-11-01,CORRIENTES,Q,7283
2013-11-01,CORRIENTES,R,7639
2013-11-01,CORRIENTES,S,6206
2013-11-01,CORRIENTES,Z,5415
2013-11-01,ENTRE RIOS,A,4519
2013-11-01,ENTRE RIOS,B,8229
2013-11-01,ENTRE RIOS,C,8338
2013-11-01,ENTRE RIOS,D,17368
2013-11-01,ENTRE RIOS,E,8103
2013-11-01,ENTRE RIOS,F,5843
2013-11-01,ENTRE RIOS,G,7056
2013-11-01,ENTRE RIOS,H,9121
2013-11-01,ENTRE RIOS,I,4517
2013-11-01,ENTRE RIOS,J,9787
2013-11-01,ENTRE RIOS,K,14060
2013-11-01,ENTRE RIOS,L,5812
2013-11-01,ENTRE RIOS,M,6368
2013-11-01,ENTRE RIOS,N,4006
2013-11-01,ENTRE RIOS,O,7602
2013-11-01,ENTRE RIOS,P,5266
2013-11-01,ENTRE RIOS,Q,7137
2013-11-01,ENTRE RIOS,R,6732
2013-11-01,ENTRE RIOS,S,6796
2013-11-01,ENTRE RIOS,Z,21351
2013-11-01,FORMOSA,A,5168
2013-11-01,FORMOSA,B,14953
2013-11-01,FORMOSA,C,8689
2013-11-01,FORMOSA,D,12301
2013-11-01,FORMOSA,E,9325
2013-11-01,FORMOSA,F,5490
2013-11-01,FORMOSA,G,6836
2013-11-01,FORMOSA,H,9438
2013-11-01,FORMOSA,I,6139
2013-11-01,FORMOSA,J,9032
2013-11-01,FORMOSA,K,18753
2013-11-01,FORMOSA,L,6775
2013-11-01,FORMOSA,M,8467
2013-11-01,FORMOSA,N,3663
2013-11-01,FORMOSA,O,7560
2013-11-01,FORMOSA,P,7657
2013-11-01,FORMOSA,Q,6025
